,id,release_year,genres
2296,70925,2010,Drama
2297,39440,2010,Documentary
2298,63578,2010,Comedy
2299,54700,2010,Drama
2300,56812,2010,Drama
2301,45368,2010,Crime
2302,47763,2010,Horror
2303,42833,2010,Horror
2304,53459,2010,Horror
2305,49958,2010,Horror
2306,56743,2010,Drama
2307,33602,2010,Drama
2308,55632,2010,Comedy
2309,46020,2010,Horror
2310,352812,2010,Animation
2311,51794,2010,Drama
2312,48373,2010,Drama
2313,40911,2010,Thriller
2314,57120,2010,Drama
2315,34134,2010,Animation
2316,55246,2010,Comedy
2317,57627,2010,Comedy
2318,41345,2010,Action
2319,52333,2010,Drama
2320,46138,2010,Comedy
2321,74471,2010,Horror
2322,39522,2010,Action
2323,88212,2010,Animation
2324,40720,2010,Thriller
2325,40170,2010,Action
2326,31967,2010,Action
2327,53778,2010,Documentary
2328,38033,2010,Horror
2329,48243,2010,Thriller
2330,54532,2010,Drama
2331,41120,2010,Documentary
2332,66195,2010,Comedy
2333,46665,2010,Drama
2334,43922,2010,Drama
2335,35688,2010,Comedy
2336,48186,2010,Family
2337,39333,2010,Comedy
2338,64108,2010,Horror
2339,52850,2010,Drama
2340,35791,2010,Action
2341,31196,2010,Horror
2342,38883,2010,Comedy
2343,62592,2010,Comedy
2344,27584,2010,Comedy
2345,50037,2010,Fantasy
2346,70862,2010,Documentary
2347,11761,2010,Mystery
2348,44737,2010,Documentary
2349,65056,2010,Comedy
2350,35691,2010,Action
2351,57011,2010,Horror
2352,36956,2010,Drama
2353,47177,2010,Horror
2354,63498,2010,Animation
2355,59110,2010,Drama
2356,43552,2010,Drama
2357,70712,2010,Romance
2358,53807,2010,Drama
2359,64786,2010,Comedy
2360,46368,2010,Action
2361,70448,2010,Horror
2362,45022,2010,Crime
2363,50099,2010,Drama
2364,40663,2010,Documentary
2365,72914,2010,Documentary
2366,53190,2010,Crime
2367,52349,2010,Adventure
2368,63348,2010,Drama
2369,40016,2010,Horror
2370,42189,2010,Comedy
2371,51764,2010,Comedy
2372,52414,2010,Horror
2373,49679,2010,Drama
2374,30886,2010,Action
2375,52060,2010,TV Movie
2376,42966,2010,Drama
2377,40188,2010,Comedy
2378,36736,2010,Animation
2379,45839,2010,Comedy
2380,52605,2010,Drama
2381,53344,2010,Music
2382,39486,2010,Drama
2383,42950,2010,Drama
2384,55244,2010,Documentary
2385,46718,2010,Animation
2386,40777,2010,Drama
2387,69480,2010,Documentary
2388,37757,2010,Documentary
2389,45523,2010,Comedy
2390,58107,2010,Action
2391,26214,2010,Documentary
2392,241829,2010,Documentary
2393,39356,2010,Drama
2394,56811,2010,Documentary
2395,53844,2010,Comedy
2396,45644,2010,Music
2397,37058,2010,Drama
2398,72013,2010,Animation
2399,44950,2010,Horror
2400,54527,2010,Documentary
2401,24243,2010,Comedy
2402,41397,2010,Documentary
2403,40025,2010,Action
2404,550,1999,Drama
2405,603,1999,Action
2406,14,1999,Drama
2407,1893,1999,Adventure
2408,564,1999,Adventure
2409,497,1999,Fantasy
2410,745,1999,Mystery
2411,36643,1999,Adventure
2412,796,1999,Drama
2413,2668,1999,Drama
2414,37135,1999,Adventure
2415,2105,1999,Comedy
2416,1844,1999,Romance
2417,863,1999,Animation
2418,4951,1999,Comedy
2419,509,1999,Comedy
2420,817,1999,Crime
2421,226,1999,Crime
2422,9008,1999,Drama
2423,926,1999,Comedy
2424,345,1999,Drama
2425,492,1999,Fantasy
2426,9535,1999,Comedy
2427,10137,1999,Fantasy
2428,9481,1999,Drama
2429,8487,1999,Action
2430,1911,1999,Adventure
2431,9946,1999,Action
2432,1715,1999,Drama
2433,10386,1999,Adventure
2434,8914,1999,Horror
2435,9473,1999,Animation
2436,2112,1999,Drama
2437,4806,1999,Comedy
2438,10314,1999,Comedy
2439,10398,1999,Drama
2440,8374,1999,Action
2441,1542,1999,Comedy
2442,1443,1999,Drama
2443,2277,1999,Comedy
2444,2667,1999,Horror
2445,622,1999,Horror
2446,10400,1999,Drama
2447,1090,1999,Thriller
2448,9032,1999,Comedy
2449,8649,1999,Drama
2450,8224,1999,Thriller
2451,1832,1999,Fantasy
2452,3558,1999,Drama
2453,15400,1999,Animation
2454,11618,1999,Horror
2455,1641,1999,Comedy
2456,11622,1999,Comedy
2457,11374,1999,Comedy
2458,10207,1999,Drama
2459,2275,1999,Crime
2460,10307,1999,Horror
2461,11601,1999,Horror
2462,9451,1999,Comedy
2463,332,1999,Action
2464,334,1999,Drama
2465,2020,1999,Comedy
2466,9423,1999,Horror
2467,1213,1999,Thriller
2468,9825,1999,Horror
2469,9781,1999,Comedy
2470,9824,1999,Adventure
2471,4816,1999,Action
2472,49948,1999,Music
2473,9430,1999,Crime
2474,11355,1999,Romance
2475,12117,1999,Drama
2476,13466,1999,Drama
2477,6415,1999,Action
2478,1850,1999,Comedy
2479,17707,1999,Drama
2480,26177,1999,Music
2481,11377,1999,Horror
2482,12095,1999,Crime
2483,18621,1999,Drama
2484,16716,1999,Drama
2485,913,1999,Drama
2486,12618,1999,Drama
2487,1946,1999,Action
2488,20024,1999,Drama
2489,11001,1999,Thriller
2490,7341,1999,Horror
2491,1073,1999,Drama
2492,38809,1999,Drama
2493,54982,1999,Drama
2494,10563,1999,Comedy
2495,9455,1999,Action
2496,1439,1999,Drama
2497,12524,1999,Drama
2498,41586,1999,Comedy
2499,10366,1999,Action
2500,10154,1999,Comedy
2501,12485,1999,Fantasy
2502,17198,1999,Comedy
2503,11944,1999,Drama
2504,12596,1999,Comedy
2505,10213,1999,Western
2506,2162,1999,Action
2507,17771,1999,Drama
2508,6522,1999,Comedy
2509,21349,1999,Drama
2510,2900,1999,Drama
2511,9849,1999,Comedy
2512,10210,1999,Fantasy
2513,10388,1999,Drama
2514,10397,1999,Drama
2515,12220,1999,Comedy
2516,14429,1999,Drama
2517,11119,1999,Science Fiction
2518,27653,1999,Adventure
2519,10208,1999,Fantasy
2520,404,1999,Drama
2521,24137,1999,Drama
2522,13099,1999,Action
2523,2290,1999,Comedy
2524,10402,1999,Comedy
2525,16331,1999,TV Movie
2526,6552,1999,Thriller
2527,9563,1999,Drama
2528,30943,1999,Drama
2529,10908,1999,Action
2530,11129,1999,Comedy
2531,22314,1999,Drama
2532,11353,1999,Comedy
2533,10342,1999,Comedy
2534,13787,1999,Drama
2535,10279,1999,Thriller
2536,14709,1999,Comedy
2537,21039,1999,Drama
2538,10350,1999,Action
2539,42739,1999,Drama
2540,20770,1999,Comedy
2541,15556,1999,Drama
2542,13824,1999,Comedy
2543,10354,1999,Crime
2544,3293,1999,Drama
2545,10490,1999,Comedy
2546,9684,1999,Comedy
2547,10219,1999,Drama
2548,16162,1999,Drama
2549,16172,1999,Comedy
2550,26149,1999,Drama
2551,19594,1999,Animation
2552,13428,1999,Comedy
2553,11779,1999,Documentary
2554,10390,1999,Drama
2555,15198,1999,Comedy
2556,16379,1999,Action
2557,30923,1999,Fantasy
2558,16158,1999,Comedy
2559,10399,1999,Drama
2560,15256,1999,Comedy
2561,10212,1999,Horror
2562,8970,1999,Comedy
2563,9465,1999,Comedy
2564,14242,1999,Documentary
2565,18681,1999,Drama
2566,10047,1999,Adventure
2567,18417,1999,Comedy
2568,70772,1999,Drama
2569,35215,1999,Drama
2570,22509,1999,Drama
2571,5470,1999,Action
2572,20761,1999,Comedy
2573,815,1999,Family
2574,31183,1999,Fantasy
2575,24066,1999,Comedy
2576,53875,1999,Adventure
2577,13589,1999,Comedy
2578,24071,1999,Comedy
2579,22267,1999,Drama
2580,18212,1999,Drama
2581,18892,1999,Comedy
2582,10496,1999,Horror
2583,46435,1999,Comedy
2584,16406,1999,Comedy
2585,31582,1999,Comedy
2586,47288,1999,Animation
2587,10916,1999,Action
2588,28029,1999,Drama
2589,10359,1999,Crime
2590,14005,1999,Comedy
2591,14578,1999,Romance
2592,54004,1999,Comedy
2593,5319,1999,Drama
2594,25752,1999,Horror
2595,12479,1999,Comedy
2596,28902,1999,Drama
2597,14484,1999,Drama
2598,17078,1999,Family
2599,194113,1999,Comedy
2600,12594,1999,Fantasy
2601,17709,1999,Comedy
2602,16508,1999,Animation
2603,29698,1999,Drama
2604,17870,1999,Comedy
2605,1812,1999,Comedy
2606,22345,1999,Comedy
2607,25172,1999,Adventure
2608,10381,1999,Drama
2609,28918,1999,Drama
2610,64202,1999,Animation
2611,83965,1999,TV Movie
2612,10557,1999,Comedy
2613,39964,1999,Comedy
2614,199620,1999,Documentary
2615,24020,1999,TV Movie
2616,36251,1999,Comedy
2617,43423,1999,Drama
2618,10482,1999,Comedy
2619,10368,1999,Comedy
2620,32874,1999,Comedy
2621,34513,1999,TV Movie
2622,53915,1999,Comedy
2623,40863,1999,Documentary
2624,17681,1999,Animation
2625,310154,1999,Thriller
2626,185789,1999,TV Movie
2627,31524,1999,Foreign
2628,120,2001,Adventure
2629,671,2001,Adventure
2630,1018,2001,Thriller
2631,141,2001,Fantasy
2632,585,2001,Fantasy
2633,644,2001,Drama
2634,808,2001,Adventure
2635,634,2001,Comedy
2636,161,2001,Thriller
2637,676,2001,History
2638,1734,2001,Action
2639,10865,2001,Animation
2640,1995,2001,Adventure
2641,453,2001,Drama
2642,2770,2001,Comedy
2643,9880,2001,Comedy
2644,824,2001,Romance
2645,869,2001,Thriller
2646,9428,2001,Comedy
2647,4133,2001,Crime
2648,853,2001,War
2649,855,2001,Action
2650,8835,2001,Comedy
2651,9476,2001,Adventure
2652,9398,2001,Comedy
2653,11397,2001,Comedy
2654,4248,2001,Comedy
2655,5175,2001,Action
2656,2034,2001,Action
2657,1933,2001,Horror
2658,12589,2001,Adventure
2659,2294,2001,Comedy
2660,9778,2001,Comedy
2661,10992,2001,Comedy
2662,1903,2001,Drama
2663,13931,2001,Animation
2664,2140,2001,Action
2665,1535,2001,Action
2666,9705,2001,Action
2667,9889,2001,Comedy
2668,15167,2001,Animation
2669,18269,2001,Animation
2670,9989,2001,Action
2671,2114,2001,Adventure
2672,9081,2001,Animation
2673,2057,2001,Drama
2674,10808,2001,Comedy
2675,8007,2001,Action
2676,8922,2001,Horror
2677,11232,2001,Comedy
2678,11467,2001,Comedy
2679,768,2001,Horror
2680,2100,2001,Action
2681,2043,2001,Crime
2682,39939,2001,Comedy
2683,2018,2001,Comedy
2684,9896,2001,Adventure
2685,5279,2001,Drama
2686,11470,2001,Horror
2687,6073,2001,Action
2688,10866,2001,Mystery
2689,10950,2001,Drama
2690,467,2001,Crime
2691,10596,2001,Action
2692,10829,2001,Action
2693,2144,2001,Action
2694,12508,2001,Music
2695,22643,2001,Animation
2696,167,2001,Drama
2697,12658,2001,Comedy
2698,17203,2001,Comedy
2699,12103,2001,Thriller
2700,9378,2001,Horror
2701,9290,2001,Adventure
2702,12149,2001,Drama
2703,21448,2001,Animation
2704,5852,2001,Drama
2705,11457,2001,Drama
2706,6440,2001,Drama
2707,11313,2001,Drama
2708,1548,2001,Comedy
2709,2176,2001,Drama
2710,2749,2001,Action
2711,11065,2001,Drama
2712,20857,2001,Comedy
2713,9397,2001,Action
2714,10050,2001,Comedy
2715,10833,2001,Crime
2716,8489,2001,Drama
2717,331214,2001,Action
2718,10972,2001,Horror
2719,11371,2001,Action
2720,1365,2001,Drama
2721,10956,2001,Mystery
2722,25587,2001,Adventure
2723,10877,2001,Action
2724,2575,2001,Drama
2725,1921,2001,Drama
2726,8386,2001,Comedy
2727,16300,2001,Fantasy
2728,10646,2001,Comedy
2729,6007,2001,Comedy
2730,11086,2001,Drama
2731,12138,2001,Action
2732,15024,2001,Drama
2733,23949,2001,Drama
2734,28635,2001,Horror
2735,14034,2001,Action
2736,14752,2001,Drama
2737,10016,2001,Action
2738,10878,2001,Comedy
2739,2779,2001,Comedy
2740,11091,2001,Comedy
2741,10706,2001,Horror
2742,12610,2001,Adventure
2743,10778,2001,Crime
2744,10796,2001,Action
2745,9104,2001,Drama
2746,24940,2001,Comedy
2747,10491,2001,Mystery
2748,9799,2001,Action
2749,441,2001,Drama
2750,9816,2001,Drama
2751,19076,2001,Drama
2752,9517,2001,Crime
2753,59940,2001,Thriller
2754,1999,2001,Drama
2755,10054,2001,Action
2756,5955,2001,Crime
2757,13403,2001,Comedy
2758,9991,2001,Comedy
2759,3172,2001,Action
2760,11090,2001,Action
2761,7501,2001,Crime
2762,14543,2001,Documentary
2763,56715,2001,Comedy
2764,10691,2001,Drama
2765,16229,2001,Drama
2766,28171,2001,Drama
2767,10477,2001,Action
2768,14369,2001,Comedy
2769,11845,2001,Romance
2770,27601,2001,Comedy
2771,5764,2001,Action
2772,13496,2001,Action
2773,9740,2001,Crime
2774,11456,2001,Mystery
2775,14782,2001,Thriller
2776,2084,2001,Comedy
2777,19405,2001,Animation
2778,26290,2001,Drama
2779,4965,2001,Action
2780,32577,2001,Action
2781,20755,2001,Comedy
2782,9523,2001,Crime
2783,21597,2001,Comedy
2784,13503,2001,Action
2785,51532,2001,Adventure
2786,12660,2001,Drama
2787,24478,2001,Comedy
2788,26602,2001,Drama
2789,2171,2001,Comedy
2790,10984,2001,Horror
2791,31002,2001,Action
2792,11088,2001,Action
2793,6935,2001,Action
2794,38975,2001,Adventure
2795,4012,2001,Drama
2796,34549,2001,Comedy
2797,23685,2001,Adventure
2798,39180,2001,Action
2799,16550,2001,Comedy
2800,50035,2001,Comedy
2801,20536,2001,Drama
2802,18976,2001,War
2803,10615,2001,Action
2804,57047,2001,Action
2805,17708,2001,Action
2806,12312,2001,Comedy
2807,1783,2001,Action
2808,32593,2001,TV Movie
2809,11889,2001,Drama
2810,31010,2001,TV Movie
2811,11469,2001,Adventure
2812,9648,2001,Comedy
2813,26976,2001,Drama
2814,15601,2001,Animation
2815,331,2001,Adventure
2816,15192,2001,Drama
2817,19366,2001,Comedy
2818,1722,2001,Drama
2819,28308,2001,Drama
2820,37632,2001,Adventure
2821,26014,2001,Comedy
2822,2141,2001,Drama
2823,13166,2001,Comedy
2824,20004,2001,Science Fiction
2825,26840,2001,Animation
2826,29742,2001,Adventure
2827,15647,2001,Comedy
2828,30416,2001,Documentary
2829,71885,2001,TV Movie
2830,40415,2001,Comedy
2831,11370,2001,Action
2832,35080,2001,Drama
2833,12484,2001,Action
2834,35583,2001,History
2835,18734,2001,Drama
2836,20309,2001,Comedy
2837,9683,2001,Adventure
2838,200813,2001,Documentary
2839,12900,2001,Drama
2840,20794,2001,Comedy
2841,16723,2001,Crime
2842,36269,2001,Comedy
2843,43575,2001,Animation
2844,11380,2001,Action
2845,1282,2001,Documentary
2846,27834,2001,Comedy
2847,26475,2001,Comedy
2848,13408,2001,Action
2849,19058,2001,Action
2850,15745,2001,Action
2851,14033,2001,Drama
2852,10836,2001,Fantasy
2853,21997,2001,TV Movie
2854,34205,2001,Adventure
2855,25753,2001,Horror
2856,35703,2001,Action
2857,35831,2001,Fantasy
2858,17612,2001,Drama
2859,16161,2001,Drama
2860,3003,2001,Adventure
2861,15098,2001,Drama
2862,107548,2001,Romance
2863,46004,2001,TV Movie
2864,2029,2001,Comedy
2865,18828,2001,Adventure
2866,30140,2001,Documentary
2867,50573,2001,Drama
2868,57961,2001,Comedy
2869,155,2008,Drama
2870,10681,2008,Animation
2871,1726,2008,Action
2872,8681,2008,Action
2873,217,2008,Adventure
2874,8966,2008,Adventure
2875,10764,2008,Adventure
2876,9502,2008,Animation
2877,13523,2008,Comedy
2878,11631,2008,Comedy
2879,4922,2008,Fantasy
2880,1735,2008,Adventure
2881,1724,2008,Science Fiction
2882,13223,2008,Drama
2883,10527,2008,Family
2884,11253,2008,Adventure
2885,8247,2008,Adventure
2886,88751,2008,Action
2887,8909,2008,Action
2888,13179,2008,Animation
2889,12405,2008,Drama
2890,13387,2008,Action
2891,2253,2008,Drama
2892,7840,2008,Adventure
2893,8960,2008,Fantasy
2894,12162,2008,Drama
2895,9029,2008,Comedy
2896,2454,2008,Adventure
2897,7446,2008,Action
2898,13027,2008,Mystery
2899,14574,2008,War
2900,7555,2008,Action
2901,10483,2008,Action
2902,8328,2008,Music
2903,10200,2008,Drama
2904,11127,2008,Adventure
2905,11321,2008,Drama
2906,7191,2008,Action
2907,13053,2008,Animation
2908,9870,2008,Comedy
2909,6972,2008,Drama
2910,10201,2008,Comedy
2911,14306,2008,Comedy
2912,12113,2008,Action
2913,4944,2008,Comedy
2914,6557,2008,Comedy
2915,2309,2008,Adventure
2916,8065,2008,Drama
2917,8848,2008,Thriller
2918,12133,2008,Comedy
2919,8390,2008,Comedy
2920,8676,2008,Comedy
2921,8456,2008,Drama
2922,10189,2008,Action
2923,12163,2008,Drama
2924,10202,2008,Fantasy
2925,13056,2008,Action
2926,13051,2008,Action
2927,13515,2008,Horror
2928,7461,2008,Drama
2929,10358,2008,Comedy
2930,11665,2008,Action
2931,15373,2008,Comedy
2932,13486,2008,Fantasy
2933,11499,2008,Drama
2934,11887,2008,Comedy
2935,8055,2008,Drama
2936,9381,2008,Action
2937,19173,2008,Drama
2938,8321,2008,Comedy
2939,3580,2008,Crime
2940,8204,2008,Adventure
2941,13335,2008,Comedy
2942,13401,2008,Comedy
2943,13971,2008,Comedy
2944,13012,2008,Crime
2945,14059,2008,Family
2946,15854,2008,Animation
2947,1266,2008,Action
2948,12182,2008,Comedy
2949,12193,2008,Comedy
2950,15157,2008,Music
2951,13001,2008,Adventure
2952,12620,2008,Romance
2953,13042,2008,Animation
2954,12180,2008,Thriller
2955,11917,2008,Horror
2956,12177,2008,Comedy
2957,7459,2008,Family
2958,5038,2008,Drama
2959,12222,2008,Animation
2960,12783,2008,Drama
2961,10503,2008,Drama
2962,1729,2008,Action
2963,8881,2008,Drama
2964,13413,2008,Animation
2965,13389,2008,Action
2966,6687,2008,Thriller
2967,13291,2008,Drama
2968,10661,2008,Comedy
2969,13813,2008,Action
2970,21583,2008,Comedy
2971,8090,2008,Drama
2972,32790,2008,Family
2973,21861,2008,Comedy
2974,10665,2008,Thriller
2975,12914,2008,Adventure
2976,10139,2008,History
2977,10529,2008,Fantasy
2978,8836,2008,Drama
2979,14359,2008,Drama
2980,14976,2008,Drama
2981,14447,2008,Animation
2982,13600,2008,Adventure
2983,10761,2008,Comedy
2984,12184,2008,Drama
2985,13825,2008,Drama
2986,13018,2008,Drama
2987,13809,2008,Action
2988,9030,2008,Drama
2989,11671,2008,Drama
2990,13184,2008,Action
2991,7278,2008,Comedy
2992,8988,2008,Drama
2993,8457,2008,Comedy
2994,4960,2008,Drama
2995,14197,2008,Comedy
2996,8338,2008,Drama
2997,8285,2008,Action
2998,14349,2008,Drama
2999,14637,2008,Drama
3000,13510,2008,Horror
3001,12690,2008,Drama
3002,17436,2008,Action
3003,8645,2008,Thriller
3004,13460,2008,Action
3005,18032,2008,Adventure
3006,16763,2008,Crime
3007,18533,2008,Drama
3008,8885,2008,Drama
3009,13752,2008,Drama
3010,27996,2008,Comedy
3011,4564,2008,Comedy
3012,10186,2008,Comedy
3013,18198,2008,Animation
3014,10199,2008,Animation
3015,13009,2008,Comedy
3016,25741,2008,Animation
3017,11918,2008,Action
3018,12837,2008,Adventure
3019,14098,2008,Horror
3020,17606,2008,Drama
3021,14405,2008,Adventure
3022,12165,2008,Drama
3023,4148,2008,Drama
3024,4953,2008,Drama
3025,13090,2008,Comedy
3026,12889,2008,Animation
3027,14305,2008,Romance
3028,11152,2008,Drama
3029,13655,2008,Comedy
3030,12797,2008,Comedy
3031,10360,2008,Drama
3032,17622,2008,Action
3033,13190,2008,Animation
3034,13988,2008,Action
3035,13253,2008,Animation
3036,16353,2008,Adventure
3037,12178,2008,Drama
3038,13150,2008,Thriller
3039,13220,2008,Horror
3040,42982,2008,Comedy
3041,13827,2008,Comedy
3042,8780,2008,Comedy
3043,13541,2008,TV Movie
3044,13991,2008,Comedy
3045,33409,2008,Crime
3046,7353,2008,Drama
3047,12568,2008,Drama
3048,10885,2008,Horror
3049,13493,2008,Comedy
3050,21755,2008,Adventure
3051,11260,2008,Comedy
3052,14154,2008,Science Fiction
3053,13812,2008,Horror
3054,12912,2008,Comedy
3055,14011,2008,Action
3056,12192,2008,Crime
3057,6933,2008,Horror
3058,23966,2008,Romance
3059,12689,2008,Comedy
3060,10190,2008,Drama
3061,14851,2008,Action
3062,22419,2008,Comedy
3063,12085,2008,Action
3064,13004,2008,Animation
3065,19929,2008,Documentary
3066,13690,2008,Adventure
3067,13849,2008,Horror
3068,13851,2008,Animation
3069,10362,2008,Drama
3070,13944,2008,Drama
3071,10188,2008,Adventure
3072,14325,2008,Drama
3073,14220,2008,Comedy
3074,10900,2008,Thriller
3075,13972,2008,Comedy
3076,17108,2008,Action
3077,15671,2008,Drama
3078,16164,2008,Crime
3079,13506,2008,Action
3080,13954,2008,Horror
3081,14326,2008,Drama
3082,13160,2008,Comedy
3083,11802,2008,Animation
3084,13172,2008,Comedy
3085,13279,2008,Drama
3086,17210,2008,Documentary
3087,10183,2008,Drama
3088,14655,2008,Comedy
3089,25329,2008,Horror
3090,14422,2008,Comedy
3091,10378,2008,Animation
3092,13613,2008,Horror
3093,15262,2008,Horror
3094,15208,2008,Drama
3095,14212,2008,Horror
3096,13489,2008,Crime
3097,13459,2008,Animation
3098,14642,2008,Drama
3099,12245,2008,Crime
3100,14613,2008,Animation
3101,16899,2008,Comedy
3102,14215,2008,Drama
3103,16000,2008,Action
3104,14073,2008,Action
3105,8617,2008,Crime
3106,7916,2008,Action
3107,14476,2008,Drama
3108,13973,2008,Comedy
3109,16350,2008,Drama
3110,13191,2008,Action
3111,13990,2008,Drama
3112,8944,2008,Comedy
3113,13300,2008,Action
3114,15801,2008,Action
3115,14728,2008,Fantasy
3116,14556,2008,Drama
3117,8884,2008,Drama
3118,63287,2008,Drama
3119,17314,2008,Action
3120,14050,2008,Drama
3121,14423,2008,Action
3122,1782,2008,Drama
3123,14299,2008,Drama
3124,33821,2008,Adventure
3125,16710,2008,Comedy
3126,16266,2008,Adventure
3127,18176,2008,Comedy
3128,13805,2008,Action
3129,14048,2008,Thriller
3130,14771,2008,Comedy
3131,12412,2008,Thriller
3132,20036,2008,Comedy
3133,18570,2008,Documentary
3134,24411,2008,Action
3135,54102,2008,Drama
3136,13803,2008,Horror
3137,13596,2008,Comedy
3138,8279,2008,Drama
3139,16342,2008,Horror
3140,16179,2008,Horror
3141,10185,2008,Mystery
3142,14353,2008,Horror
3143,13256,2008,Action
3144,14878,2008,Action
3145,14538,2008,Action
3146,15044,2008,History
3147,14863,2008,Action
3148,31216,2008,Drama
3149,15616,2008,Comedy
3150,18616,2008,Horror
3151,13007,2008,Comedy
3152,10187,2008,Drama
3153,13793,2008,Drama
3154,9022,2008,Horror
3155,16971,2008,Documentary
3156,17166,2008,Horror
3157,13094,2008,Comedy
3158,16005,2008,Comedy
3159,4204,2008,Drama
3160,16056,2008,Crime
3161,14914,2008,Drama
3162,23963,2008,Horror
3163,33035,2008,Comedy
3164,60086,2008,Horror
3165,17171,2008,Documentary
3166,13107,2008,Comedy
3167,20268,2008,Drama
3168,8266,2008,Action
3169,14940,2008,Comedy
3170,10523,2008,Drama
3171,9262,2008,Action
3172,14061,2008,Drama
3173,15741,2008,Drama
3174,14438,2008,Drama
3175,17334,2008,Comedy
3176,14244,2008,Comedy
3177,12890,2008,Comedy
3178,16061,2008,Adventure
3179,31451,2008,Drama
3180,8282,2008,Comedy
3181,8669,2008,Comedy
3182,14539,2008,Action
3183,13956,2008,Adventure
3184,12400,2008,Drama
3185,8929,2008,War
3186,17631,2008,Drama
3187,10488,2008,Adventure
3188,15641,2008,Horror
3189,10289,2008,Comedy
3190,14871,2008,Drama
3191,15706,2008,Comedy
3192,14248,2008,Animation
3193,15544,2008,Comedy
3194,14643,2008,Drama
3195,19422,2008,Comedy
3196,13058,2008,Drama
3197,13260,2008,Comedy
3198,14745,2008,Drama
3199,16409,2008,Drama
3200,13092,2008,Comedy
3201,18585,2008,Romance
3202,40925,2008,Drama
3203,14833,2008,Drama
3204,16611,2008,Horror
3205,21910,2008,Comedy
3206,4627,2008,Action
3207,14660,2008,Drama
3208,22007,2008,Horror
3209,16564,2008,Drama
3210,55281,2008,Drama
3211,15749,2008,Action
3212,8942,2008,Drama
3213,3511,2008,Thriller
3214,13989,2008,Action
3215,14255,2008,Horror
3216,8281,2008,Drama
3217,15342,2008,Comedy
3218,20313,2008,Music
3219,13490,2008,Comedy
3220,22152,2008,Comedy
3221,14541,2008,Comedy
3222,14145,2008,Fantasy
3223,15088,2008,Comedy
3224,14054,2008,Drama
3225,16346,2008,Drama
3226,8359,2008,Comedy
3227,22371,2008,TV Movie
3228,19611,2008,Thriller
3229,14070,2008,Action
3230,168643,2008,Action
3231,13692,2008,Drama
3232,21182,2008,Documentary
3233,14301,2008,Adventure
3234,31299,2008,Drama
3235,19311,2008,Animation
3236,19237,2008,Horror
3237,14467,2008,Drama
3238,15511,2008,Adventure
3239,63315,2008,Comedy
3240,29751,2008,Documentary
3241,18911,2008,Action
3242,20181,2008,Action
3243,15126,2008,Comedy
3244,14765,2008,Crime
3245,8926,2008,Drama
3246,22600,2008,Drama
3247,13200,2008,Drama
3248,63193,2008,Drama
3249,16450,2008,Action
3250,16921,2008,Horror
3251,13996,2008,Comedy
3252,15465,2008,Comedy
3253,14452,2008,Action
3254,14859,2008,Drama
3255,12621,2008,Comedy
3256,15531,2008,Action
3257,24330,2008,Horror
3258,26901,2008,Drama
3259,15457,2008,Drama
3260,14575,2008,Drama
3261,13429,2008,Horror
3262,26010,2008,Action
3263,16867,2008,Crime
3264,16919,2008,Documentary
3265,15991,2008,Fantasy
3266,7351,2008,Drama
3267,12179,2008,Documentary
3268,15011,2008,Foreign
3269,13003,2008,Documentary
3270,15467,2008,Drama
3271,16277,2008,Drama
3272,16279,2008,Comedy
3273,8747,2008,Drama
3274,18089,2008,Drama
3275,15435,2008,Comedy
3276,53955,2008,Comedy
3277,20382,2008,Comedy
3278,36131,2008,Action
3279,43727,2008,Drama
3280,19658,2008,Drama
3281,7944,2008,Documentary
3282,9736,2008,Thriller
3283,317190,2008,Adventure
3284,20764,2008,Drama
3285,53214,2008,Romance
3286,24133,2008,Comedy
3287,26018,2008,Documentary
3288,12683,2008,Action
3289,22556,2008,Drama
3290,15365,2008,Action
3291,140656,2008,Horror
3292,20033,2008,Drama
3293,8899,2008,Crime
3294,19222,2008,Horror
3295,20529,2008,Animation
3296,15942,2008,Action
3297,13636,2008,Documentary
3298,23190,2008,Documentary
3299,36124,2008,Documentary
3300,13797,2008,Action
3301,32579,2008,Drama
3302,34482,2008,Comedy
3303,15584,2008,Crime
3304,23174,2008,Horror
3305,16999,2008,Drama
3306,20034,2008,Foreign
3307,17630,2008,Comedy
3308,26233,2008,Horror
3309,11115,2008,Comedy
3310,19116,2008,Horror
3311,14847,2008,Comedy
3312,12410,2008,Drama
3313,13578,2008,Comedy
3314,19197,2008,Horror
3315,15705,2008,Drama
3316,33871,2008,Comedy
3317,30969,2008,Comedy
3318,176297,2008,Comedy
3319,15846,2008,Action
3320,14758,2008,Comedy
3321,19375,2008,Music
3322,20414,2008,Family
3323,16194,2008,Comedy
3324,15450,2008,Drama
3325,18094,2008,Documentary
3326,24475,2008,Drama
3327,41362,2008,Fantasy
3328,14795,2008,Drama
3329,37432,2008,Drama
3330,62459,2008,Comedy
3331,13808,2008,Drama
3332,13180,2008,Documentary
3333,13359,2008,Documentary
3334,8064,2008,Drama
3335,14298,2008,Comedy
3336,20113,2008,Comedy
3337,27374,2008,Horror
3338,13643,2008,Comedy
3339,27258,2008,Drama
3340,14582,2008,Drama
3341,8908,2008,Documentary
3342,27618,2008,Comedy
3343,105759,2008,Comedy
3344,18635,2008,Adventure
3345,17358,2008,Crime
3346,14419,2008,Comedy
3347,70027,2008,Documentary
3348,24328,2008,Animation
3349,118309,2008,History
3350,32836,2008,Comedy
